timestamp,station_id,temperature,temperature_corrected,rule_score,statistical_score,isolation_score,temporal_score,anomaly_score,diagnosed_fault,diagnosis_confidence,correction_applied
2025-01-01 00:00:00,42131,5.4,5.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 01:00:00,42131,6.1,6.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 02:00:00,42131,6.1,6.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 03:00:00,42131,8.0,8.0,0,1,1,0,2,SUSPICIOUS,0.4,0
2025-01-01 04:00:00,42131,7.6,7.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-01 05:00:00,42131,9.8,9.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-01 06:00:00,42131,10.0,10.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-01 07:00:00,42131,14.9,7.8,0,1,1,0,2,SPIKE,0.74,1
2025-01-01 08:00:00,42131,16.3,16.3,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-01 09:00:00,42131,11.8,11.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 10:00:00,42131,17.1,10.9,0,0,1,0,1,SPIKE,0.8,1
2025-01-01 11:00:00,42131,16.4,16.4,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-01 12:00:00,42131,11.2,11.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 13:00:00,42131,11.9,11.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 14:00:00,42131,10.4,10.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 15:00:00,42131,9.2,9.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 16:00:00,42131,9.3,9.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 17:00:00,42131,8.8,8.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 18:00:00,42131,7.8,7.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 19:00:00,42131,7.4,7.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 20:00:00,42131,6.7,6.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 21:00:00,42131,7.2,7.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 22:00:00,42131,7.0,7.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-01 23:00:00,42131,7.0,7.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 00:00:00,42131,6.2,6.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 01:00:00,42131,7.0,7.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 02:00:00,42131,7.2,7.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 03:00:00,42131,8.2,8.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 04:00:00,42131,9.4,9.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 05:00:00,42131,11.0,11.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 06:00:00,42131,10.0,10.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-02 07:00:00,42131,16.1,8.8,0,0,1,1,2,SPIKE,0.92,1
2025-01-02 08:00:00,42131,17.4,9.7,0,0,1,0,1,NOISE,0.51,1
2025-01-02 09:00:00,42131,13.4,13.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 10:00:00,42131,18.0,12.2,0,0,1,0,1,SPIKE,0.7,1
2025-01-02 11:00:00,42131,17.1,17.1,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-02 12:00:00,42131,13.6,13.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 13:00:00,42131,13.2,13.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 14:00:00,42131,12.5,12.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 15:00:00,42131,10.0,10.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 16:00:00,42131,10.4,10.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 17:00:00,42131,9.9,9.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 18:00:00,42131,7.8,7.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 19:00:00,42131,8.6,8.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 20:00:00,42131,8.4,8.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 21:00:00,42131,8.2,8.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 22:00:00,42131,7.3,7.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-02 23:00:00,42131,6.9,6.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 00:00:00,42131,6.2,6.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 01:00:00,42131,6.9,6.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 02:00:00,42131,7.1,7.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 03:00:00,42131,6.8,6.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-03 04:00:00,42131,9.9,9.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 05:00:00,42131,12.0,12.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 06:00:00,42131,9.8,9.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-03 07:00:00,42131,16.4,8.45,0,0,0,1,1,SPIKE,1.0,1
2025-01-03 08:00:00,42131,18.5,9.85,0,0,1,0,1,NOISE,0.59,1
2025-01-03 09:00:00,42131,14.0,14.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 10:00:00,42131,19.8,13.0,0,0,1,0,1,SPIKE,0.88,1
2025-01-03 11:00:00,42131,18.9,15.2,0,0,1,0,1,NOISE,0.51,1
2025-01-03 12:00:00,42131,13.4,13.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 13:00:00,42131,14.2,14.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 14:00:00,42131,12.8,12.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 15:00:00,42131,10.4,10.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 16:00:00,42131,10.3,10.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 17:00:00,42131,9.7,9.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 18:00:00,42131,8.0,8.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 19:00:00,42131,8.8,8.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 20:00:00,42131,8.5,8.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 21:00:00,42131,7.2,7.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-03 22:00:00,42131,8.1,8.1,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-03 23:00:00,42131,6.8,6.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-04 00:00:00,42131,5.8,5.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 01:00:00,42131,6.9,6.9,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-04 02:00:00,42131,6.6,6.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 03:00:00,42131,7.0,7.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 04:00:00,42131,9.5,9.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 05:00:00,42131,12.0,12.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 06:00:00,42131,13.0,13.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 07:00:00,42131,18.3,18.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 08:00:00,42131,20.2,20.2,0,0,1,0,1,SPIKE,0.29,0
2025-01-04 09:00:00,42131,20.0,12.5,0,0,1,0,1,NOISE,0.62,1
2025-01-04 10:00:00,42131,21.8,15.65,0,1,1,0,2,NOISE,0.55,1
2025-01-04 11:00:00,42131,20.4,20.4,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-04 12:00:00,42131,17.6,17.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-04 13:00:00,42131,15.3,15.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 14:00:00,42131,14.9,14.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 15:00:00,42131,13.6,13.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 16:00:00,42131,14.0,14.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 17:00:00,42131,13.5,13.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 18:00:00,42131,12.2,12.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 19:00:00,42131,12.1,12.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 20:00:00,42131,11.9,11.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 21:00:00,42131,11.4,11.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 22:00:00,42131,11.4,11.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-04 23:00:00,42131,10.9,10.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 00:00:00,42131,10.0,10.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 01:00:00,42131,11.0,11.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 02:00:00,42131,11.1,11.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 03:00:00,42131,10.4,10.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 04:00:00,42131,11.8,11.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 05:00:00,42131,13.2,13.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 06:00:00,42131,11.2,11.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 07:00:00,42131,17.0,17.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 08:00:00,42131,18.5,18.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 09:00:00,42131,14.0,14.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 10:00:00,42131,19.1,19.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 11:00:00,42131,18.6,18.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 12:00:00,42131,13.2,13.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 13:00:00,42131,14.9,14.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 14:00:00,42131,13.9,13.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 15:00:00,42131,12.0,12.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 16:00:00,42131,13.0,13.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 17:00:00,42131,12.5,12.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 18:00:00,42131,11.2,11.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 19:00:00,42131,11.7,11.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 20:00:00,42131,11.2,11.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 21:00:00,42131,10.4,10.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 22:00:00,42131,9.9,9.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-05 23:00:00,42131,9.9,9.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 00:00:00,42131,9.6,9.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 01:00:00,42131,8.6,8.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 02:00:00,42131,8.1,8.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 03:00:00,42131,11.0,11.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 04:00:00,42131,11.1,11.1,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-06 05:00:00,42131,11.7,11.7,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-06 06:00:00,42131,12.6,12.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-06 07:00:00,42131,15.7,15.7,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-06 08:00:00,42131,17.0,17.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-06 09:00:00,42131,13.8,13.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 10:00:00,42131,17.8,13.2,0,0,1,0,1,SPIKE,0.61,1
2025-01-06 11:00:00,42131,17.2,17.2,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-06 12:00:00,42131,13.6,13.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 13:00:00,42131,13.2,13.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 14:00:00,42131,12.5,12.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 15:00:00,42131,11.6,11.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 16:00:00,42131,11.0,11.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 17:00:00,42131,10.5,10.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 18:00:00,42131,12.2,12.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 19:00:00,42131,9.7,9.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 20:00:00,42131,9.5,9.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 21:00:00,42131,12.0,12.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 22:00:00,42131,9.1,9.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-06 23:00:00,42131,9.2,9.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 00:00:00,42131,12.4,12.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 01:00:00,42131,10.6,10.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 02:00:00,42131,10.7,10.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 03:00:00,42131,12.0,12.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 04:00:00,42131,11.2,11.2,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 05:00:00,42131,12.5,12.5,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 06:00:00,42131,13.8,13.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 07:00:00,42131,16.3,16.3,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 08:00:00,42131,17.5,17.5,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 09:00:00,42131,17.0,17.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 10:00:00,42131,17.8,17.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 11:00:00,42131,17.1,17.1,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 12:00:00,42131,16.0,16.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 13:00:00,42131,12.5,12.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 14:00:00,42131,11.7,11.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 15:00:00,42131,11.2,11.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 16:00:00,42131,9.9,9.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 17:00:00,42131,9.3,9.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 18:00:00,42131,9.6,9.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 19:00:00,42131,8.6,8.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-07 20:00:00,42131,8.5,8.5,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 21:00:00,42131,8.6,8.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 22:00:00,42131,8.1,8.1,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-07 23:00:00,42131,7.9,7.9,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-08 00:00:00,42131,7.4,7.4,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-08 01:00:00,42131,7.4,7.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 02:00:00,42131,6.9,6.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 03:00:00,42131,8.4,8.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 04:00:00,42131,10.7,10.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 05:00:00,42131,13.3,13.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 06:00:00,42131,17.0,7.9,0,0,1,0,1,SPIKE,0.56,1
2025-01-08 07:00:00,42131,17.6,9.55,0,0,1,0,1,NOISE,0.6,1
2025-01-08 08:00:00,42131,18.6,12.0,0,0,1,0,1,NOISE,0.56,1
2025-01-08 09:00:00,42131,20.0,8.5,0,0,1,0,1,DRIFT,0.58,1
2025-01-08 10:00:00,42131,18.7,18.7,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-08 11:00:00,42131,17.7,17.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 12:00:00,42131,17.6,17.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 13:00:00,42131,12.9,12.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 14:00:00,42131,12.0,12.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 15:00:00,42131,11.2,11.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 16:00:00,42131,10.5,10.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 17:00:00,42131,9.8,9.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 18:00:00,42131,8.2,8.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 19:00:00,42131,9.4,9.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 20:00:00,42131,8.5,8.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 21:00:00,42131,6.6,6.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-08 22:00:00,42131,7.8,7.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-08 23:00:00,42131,7.1,7.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 00:00:00,42131,4.6,4.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-09 01:00:00,42131,6.1,6.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 02:00:00,42131,5.6,5.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 03:00:00,42131,5.0,5.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-09 04:00:00,42131,11.3,5.85,0,0,0,1,1,SPIKE,0.95,1
2025-01-09 05:00:00,42131,14.4,5.85,0,0,1,0,1,NOISE,0.54,1
2025-01-09 06:00:00,42131,19.0,5.85,0,0,1,0,1,SPIKE,0.7,1
2025-01-09 07:00:00,42131,18.5,18.5,0,0,1,1,2,SPIKE,0.08,0
2025-01-09 08:00:00,42131,19.5,19.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 09:00:00,42131,20.6,7.449999999999999,0,0,1,0,1,DRIFT,0.66,1
2025-01-09 10:00:00,42131,19.5,19.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 11:00:00,42131,18.4,18.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 12:00:00,42131,18.0,18.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 13:00:00,42131,13.1,13.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 14:00:00,42131,11.8,11.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 15:00:00,42131,11.0,11.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 16:00:00,42131,10.3,10.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 17:00:00,42131,9.5,9.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 18:00:00,42131,7.4,18.2,0,0,1,0,1,DRIFT,0.55,1
2025-01-09 19:00:00,42131,8.5,8.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 20:00:00,42131,7.8,7.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 21:00:00,42131,7.4,7.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 22:00:00,42131,7.1,7.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-09 23:00:00,42131,6.7,6.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 00:00:00,42131,4.2,4.2,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-10 01:00:00,42131,6.2,6.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 02:00:00,42131,5.7,5.7,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-10 03:00:00,42131,8.4,8.4,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-10 04:00:00,42131,9.8,9.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-10 05:00:00,42131,13.5,6.45,0,0,1,0,1,SPIKE,0.56,1
2025-01-10 06:00:00,42131,10.0,7.300000000000001,0,0,1,0,1,SPIKE,0.53,1
2025-01-10 07:00:00,42131,18.2,9.1,0,0,0,1,1,SPIKE,1.0,1
2025-01-10 08:00:00,42131,19.2,9.9,0,0,1,0,1,NOISE,0.62,1
2025-01-10 09:00:00,42131,13.4,13.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 10:00:00,42131,18.8,13.45,0,0,1,0,1,SPIKE,0.82,1
2025-01-10 11:00:00,42131,17.8,17.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 12:00:00,42131,11.6,18.0,0,0,0,1,1,SPIKE,0.94,1
2025-01-10 13:00:00,42131,13.2,13.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 14:00:00,42131,12.3,12.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 15:00:00,42131,10.0,10.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 16:00:00,42131,10.8,10.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 17:00:00,42131,10.5,10.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 18:00:00,42131,10.2,10.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 19:00:00,42131,9.5,9.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 20:00:00,42131,9.2,9.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 21:00:00,42131,9.4,9.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 22:00:00,42131,8.8,8.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-10 23:00:00,42131,8.7,8.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 00:00:00,42131,8.2,8.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 01:00:00,42131,8.7,8.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 02:00:00,42131,8.8,8.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 03:00:00,42131,9.4,9.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 04:00:00,42131,11.0,11.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 05:00:00,42131,12.0,12.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 06:00:00,42131,10.8,10.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 07:00:00,42131,12.3,12.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 08:00:00,42131,13.1,13.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 09:00:00,42131,10.6,10.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 10:00:00,42131,12.3,12.3,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 11:00:00,42131,13.3,13.3,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 12:00:00,42131,11.4,11.4,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 13:00:00,42131,12.7,12.7,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 14:00:00,42131,11.9,11.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 15:00:00,42131,11.0,11.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 16:00:00,42131,11.6,11.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 17:00:00,42131,11.3,11.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 18:00:00,42131,10.6,10.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 19:00:00,42131,10.5,10.5,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 20:00:00,42131,10.6,10.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-11 21:00:00,42131,10.4,10.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 22:00:00,42131,9.7,9.7,0,0,0,0,0,NORMAL,0.0,0
2025-01-11 23:00:00,42131,9.5,9.5,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 00:00:00,42131,9.8,9.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 01:00:00,42131,8.9,8.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 02:00:00,42131,9.8,9.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 03:00:00,42131,11.0,11.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 04:00:00,42131,11.3,11.3,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 05:00:00,42131,12.4,12.4,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 06:00:00,42131,14.0,14.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 07:00:00,42131,13.3,13.3,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 08:00:00,42131,14.8,14.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 09:00:00,42131,14.0,14.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 10:00:00,42131,15.8,15.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 11:00:00,42131,15.6,15.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 12:00:00,42131,13.8,13.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 13:00:00,42131,12.4,12.4,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 14:00:00,42131,11.3,11.3,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 15:00:00,42131,11.2,11.2,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 16:00:00,42131,9.9,9.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 17:00:00,42131,9.8,9.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 18:00:00,42131,10.0,10.0,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-12 19:00:00,42131,8.9,8.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 20:00:00,42131,8.1,8.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 21:00:00,42131,9.2,9.2,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 22:00:00,42131,8.1,8.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-12 23:00:00,42131,8.1,8.1,0,0,0,0,0,NORMAL,0.0,0
2025-01-13 00:00:00,42131,8.6,8.6,0,0,0,0,0,NORMAL,0.0,0
2025-01-13 01:00:00,42131,7.9,7.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-13 02:00:00,42131,7.8,7.8,0,0,0,0,0,NORMAL,0.0,0
2025-01-13 03:00:00,42131,8.8,8.8,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-13 04:00:00,42131,10.0,10.0,0,0,0,0,0,NORMAL,0.0,0
2025-01-13 05:00:00,42131,11.9,11.9,0,0,0,0,0,NORMAL,0.0,0
2025-01-13 06:00:00,42131,12.6,12.6,0,0,1,0,1,SUSPICIOUS,0.4,0
2025-01-13 07:00:00,42131,16.4,9.4,0,0,1,0,1,SPIKE,0.58,1
2025-01-13 08:00:00,42131,17.7,17.7,0,0,1,0,1,SUSPICIOUS,0.4,0
