timestamp,station_id,station_name,latitude,longitude,temperature,humidity,pressure,wind_speed,wind_direction,hour,day,month,day_of_week,day_of_year,time_period,temperature_rolling_mean_24h,temperature_rolling_std_24h,temperature_deviation_24h,temperature_zscore_24h,pressure_rolling_mean_24h,pressure_rolling_std_24h,pressure_deviation_24h,pressure_zscore_24h,humidity_rolling_mean_24h,humidity_rolling_std_24h,humidity_deviation_24h,humidity_zscore_24h,original_temperature,original_pressure,original_humidity,is_anomaly,fault_type,fault_severity,statistical_anomaly,temporal_anomaly,temporal_score,isolation_anomaly,ml_anomaly_score,satark_score,satark_prediction,severity,reason
2025-05-27 14:00:00,42131,Hissar,29.1667,75.7333,34.3,43.0,996.4,6.8,118.0,14,27,5,1,147,Afternoon,32.3125,3.982277314388774,1.9874999999999967,0.4990862873408532,999.3625,1.9060116564844,-2.962500000000091,-1.5542926980123315,52.125,12.657056804665258,-9.125,-0.7209416960692332,34.3,996.4,43.0,0,normal,none,0,0,0.25904878300205525,0,0.4422894761098174,0.36899319886671256,0,Low,No significant anomaly detected
2025-05-27 15:00:00,42131,Hissar,29.1667,75.7333,33.3,46.0,997.1,9.0,51.0,15,27,5,1,147,Afternoon,32.354166666666664,3.998258225850292,0.9458333333333327,0.2365613424411042,999.3041666666668,1.976047694926618,-2.2041666666666515,-1.1154420373180844,51.958333333333336,12.753445115687056,-5.958333333333336,-0.4671940232058894,33.3,997.1,46.0,0,normal,none,0,0,0.18590700621968073,0,0.35711937909988645,0.28863442994780414,0,Normal,No significant anomaly detected
2025-05-27 16:00:00,42131,Hissar,29.1667,75.7333,32.0,51.0,998.7,7.9,89.0,16,27,5,1,147,Afternoon,32.42916666666667,3.998421337028604,-0.4291666666666671,-0.107334027730454,999.2291666666666,2.0255925953135843,-0.5291666666665833,-0.2612404231190736,51.5,12.7620360921521,-0.5,-0.0391787012973165,32.0,998.7,51.0,0,normal,none,0,0,0.0435400705198456,0,0.22543509957672012,0.1526770879539703,0,Normal,No significant anomaly detected
2025-05-27 17:00:00,42131,Hissar,29.1667,75.7333,31.8,51.0,998.7,10.1,126.0,17,27,5,1,147,Evening,32.487500000000004,3.980748509470548,-0.6875000000000036,-0.1727062130060166,999.2000000000002,2.0280639728891554,-0.5000000000001137,-0.2465405463950033,51.125,12.632988217533862,-0.125,-0.0098947294058667,31.8,998.7,51.0,0,normal,none,0,0,0.04109009106583388,0,0.21854831969257613,0.14756502824187923,0,Normal,No significant anomaly detected
2025-05-27 18:00:00,42131,Hissar,29.1667,75.7333,31.3,53.0,998.6,11.5,134.0,18,27,5,1,147,Evening,32.55416666666667,3.95408200379727,-1.2541666666666664,-0.3171827659270186,999.1416666666664,2.0211741457394763,-0.5416666666665151,-0.2679960397318155,50.708333333333336,12.456809440995595,2.2916666666666643,0.1839689912189509,31.3,998.6,53.0,0,normal,none,0,0,0.05286379432116977,0,0.19957206843485564,0.14088875878938129,0,Normal,No significant anomaly detected
2025-05-27 19:00:00,42131,Hissar,29.1667,75.7333,30.6,57.0,998.4,11.5,149.0,19,27,5,1,147,Evening,32.61666666666667,3.920366738242566,-2.0166666666666657,-0.514407656557841,999.0583333333334,1.9995470501255328,-0.6583333333334167,-0.3292412315539592,50.29166666666666,12.19222548671252,6.708333333333336,0.5502140147132526,30.6,998.4,57.0,0,normal,none,0,0,0.0917023357855421,0,0.17199588639451474,0.13987846615092567,0,Normal,No significant anomaly detected
2025-05-27 20:00:00,42131,Hissar,29.1667,75.7333,30.1,60.0,998.3,10.1,154.0,20,27,5,1,147,Evening,32.6625,3.888647076677998,-2.5625,-0.6589695463413199,998.9625,1.9723771796991785,-0.6625000000000227,-0.3358891021549263,50.083333333333336,12.025034273355072,9.916666666666664,0.8246684742213082,30.1,998.3,60.0,0,normal,none,0,0,0.13744474570355136,0,0.16135196635991092,0.15178907809736708,0,Normal,No significant anomaly detected
2025-05-27 21:00:00,42131,Hissar,29.1667,75.7333,29.8,60.0,997.9,12.6,141.0,21,27,5,1,147,Night,32.729166666666664,3.827415880047581,-2.929166666666664,-0.7653118340069825,998.8916666666668,1.964005814769053,-0.991666666666788,-0.504920433131914,50.125,12.058958423548502,9.875,0.8188932786032573,29.8,997.9,60.0,0,normal,none,0,0,0.1364822131005429,0,0.16632199573132445,0.15438608267901183,0,Normal,No significant anomaly detected
2025-05-27 22:00:00,42131,Hissar,29.1667,75.7333,29.4,62.0,997.7,12.2,147.0,22,27,5,1,147,Night,32.795833333333334,3.758408447464277,-3.395833333333336,-0.903529613878033,998.8083333333332,1.9617908115474256,-1.1083333333332348,-0.5649599981860457,50.083333333333336,12.02141808413737,11.916666666666664,0.9912862678315024,29.4,997.7,62.0,0,normal,none,0,0,0.16521437797191707,0,0.17677881946623256,0.17215304286850636,0,Normal,No significant anomaly detected
2025-05-27 23:00:00,42131,Hissar,29.1667,75.7333,29.0,63.0,997.8,11.5,157.0,23,27,5,1,147,Night,32.862500000000004,3.679297250952876,-3.862500000000004,-1.0497928643845458,998.7083333333334,1.95424102169604,-0.9083333333334168,-0.4648010778860303,50.04166666666666,11.97635048812845,12.958333333333336,1.0819934959467223,29.0,997.8,63.0,0,normal,none,0,0,0.18033224932445371,0,0.17261594296326932,0.17570246550774307,0,Normal,No significant anomaly detected
